STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 13:51:00,FM-15,FEW:02 14 BKN:07 31 OVC:08 37,8.0,-RA:02 |RA:61 |,43.0,6.1,40.0,4.5,37.0,2.8,80.0,17.0,190,28.0,28.93,,,29.65,T,29.64,,,,,,,,,,1143,12,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 14:51:00,FM-15,FEW:02 14 OVC:08 28,10.0,,44.0,6.7,41.0,4.8,37.0,2.8,76.0,18.0,190,25.0,28.89,8.0,0.11,29.61,,29.6,,,,,,,,,,1143,12,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 15:51:00,FM-15,OVC:08 28,6.0,-DZ:01 |DZ:51 |,44.0,6.7,41.0,5.0,38.0,3.3,79.0,15.0,190,25.0,28.86,,,29.58,T,29.57,,,,,,,,,,1143,12,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 16:51:00,FM-15,OVC:08 32,10.0,,46.0,7.8,43.0,5.9,39.0,3.9,77.0,13.0,180,,28.83,,,29.55,T,29.54,,,,,,,,,,1143,12,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 17:51:00,FM-15,OVC:08 25,8.0,-RA:02 |RA:61 |,48.0,8.9,44.0,6.9,41.0,5.0,77.0,16.0,180,23.0,28.8,8.0,0.08,29.52,0.02,29.51,,,,,,,,,,1143,12,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 18:51:00,FM-15,OVC:08 23,10.0,-RA:02 |RA:61 |,49.0,9.4,45.0,7.5,42.0,5.6,77.0,21.0,190,29.0,28.78,,,29.51,0.02,29.49,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 19:51:00,FM-15,FEW:02 22 BKN:07 27 OVC:08 46,8.0,-RA:02 |RA:61 |,49.0,9.4,45.0,7.5,42.0,5.6,77.0,20.0,190,33.0,28.76,,,29.48,0.04,29.47,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 20:51:00,FM-15,SCT:04 24 BKN:07 39 BKN:07 65,10.0,,50.0,10.0,46.0,8.0,43.0,6.1,77.0,18.0,190,33.0,28.74,6.0,0.04,29.46,0.03,29.45,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 21:51:00,FM-15,FEW:02 20 BKN:07 41 OVC:08 70,5.0,RA:02 |RA:62 |,50.0,10.0,47.0,8.2,44.0,6.7,80.0,17.0,190,30.0,28.72,,,29.44,0.05,29.43,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 22:51:00,FM-15,BKN:07 19 OVC:08 24,10.0,,53.0,11.7,49.0,9.6,46.0,7.8,77.0,24.0,200,32.0,28.71,,,29.43,T,29.42,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-27 23:51:00,FM-15,BKN:07 20 BKN:07 25 OVC:08 32,10.0,-RA:02 |RA:61 |,55.0,12.8,51.0,10.4,47.0,8.3,74.0,24.0,210,36.0,28.69,6.0,0.05,29.41,T,29.4,55.0,34.0,44.0,1.8,,,,21.0,0.0,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 00:51:00,FM-15,FEW:02 21 SCT:04 29 BKN:07 55,10.0,,50.0,10.0,46.0,7.5,41.0,5.0,71.0,24.0,250,37.0,28.72,,,29.44,T,29.43,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 01:51:00,FM-15,OVC:08 14,10.0,-DZ:01 |DZ:51 |,45.0,7.2,42.0,5.3,38.0,3.3,77.0,22.0,240,32.0,28.76,,,29.48,T,29.47,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 02:51:00,FM-15,OVC:08 10,6.0,-RA:02 |RA:61 |,44.0,6.7,41.0,5.3,39.0,3.9,83.0,15.0,250,29.0,28.79,1.0,-0.09,29.51,T,29.5,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 03:51:00,FM-15,OVC:08 6,4.0,-DZ:01 BR:1 |DZ:51 |,42.0,5.6,40.0,4.4,38.0,3.3,85.0,14.0,240,21.0,28.82,,,29.54,T,29.53,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 04:51:00,FM-15,OVC:08 8,10.0,-RA:02 |RA:61 |,42.0,5.6,40.0,4.2,37.0,2.8,82.0,23.0,320,29.0,28.89,,,29.61,0.01,29.6,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 05:51:00,FM-15,OVC:08 13,10.0,-RA:02 |RA:61 |,37.0,2.8,34.0,1.3,31.0,-0.6,79.0,20.0,340,28.0,29.01,3.0,-0.21,29.73s,0.01,29.72,,,,,,,,,,1142,13,0.19,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 06:51:00,FM-15,BKN:07 10 OVC:08 16,6.0,-RA:02 |RA:61 |,36.0,2.2,34.0,1.0,31.0,-0.6,82.0,15.0,320,22.0,29.08,,,29.81,0.04,29.8,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 07:51:00,FM-15,OVC:08 16,10.0,,38.0,3.3,35.0,1.9,32.0,0.0,79.0,15.0,320,,29.13,,,29.86,T,29.85,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 08:51:00,FM-15,OVC:08 15,10.0,,39.0,3.9,36.0,2.0,31.0,-0.6,73.0,14.0,340,,29.19,1.0,-0.19,29.92,,29.91,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 09:51:00,FM-15,OVC:08 17,10.0,,38.0,3.3,35.0,1.5,30.0,-1.1,73.0,14.0,330,,29.23,,,29.96,,29.95,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 10:51:00,FM-15,OVC:08 17,10.0,,39.0,3.9,35.0,1.8,30.0,-1.1,70.0,11.0,340,,29.26,,,29.99,,29.98,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 11:51:00,FM-15,OVC:08 21,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,6.0,350,,29.29,1.0,-0.1,30.02,,30.01,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 12:51:00,FM-15,OVC:08 23,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,6.0,220,,29.34,,,30.07,,30.06,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 13:51:00,FM-15,OVC:08 25,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,6.0,270,,29.35,,,30.09,,30.07,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 14:51:00,FM-15,OVC:08 27,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,5.0,300,,29.37,1.0,-0.08,30.11,,30.09,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 15:51:00,FM-15,OVC:08 27,10.0,,39.0,3.9,35.0,1.7,29.0,-1.7,67.0,10.0,70,,29.39,,,30.12,,30.11,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 16:51:00,FM-15,OVC:08 23,10.0,,38.0,3.3,34.0,1.0,27.0,-2.8,65.0,7.0,80,,29.39,,,30.13,,30.11,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 17:51:00,FM-15,OVC:08 25,10.0,,37.0,2.8,33.0,0.6,27.0,-2.8,67.0,8.0,80,,29.43,3.0,-0.06,30.17,,30.15,,,,,,,,,,1142,13,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 18:51:00,FM-15,OVC:08 26,10.0,,36.0,2.2,32.0,0.1,26.0,-3.3,67.0,9.0,40,,29.43,,,30.17,,30.15,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 19:51:00,FM-15,OVC:08 25,10.0,,35.0,1.7,32.0,-0.2,26.0,-3.3,70.0,9.0,60,,29.42,,,30.16,,30.14,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 20:51:00,FM-15,OVC:08 25,10.0,,35.0,1.7,32.0,-0.2,26.0,-3.3,70.0,9.0,70,20.0,29.43,5.0,0.01,30.17,,30.15,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 21:51:00,FM-15,OVC:08 22,10.0,,34.0,1.1,31.0,-0.6,26.0,-3.3,73.0,9.0,80,,29.44,,,30.18,,30.16,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 22:51:00,FM-15,FEW:02 16 OVC:08 24,10.0,,34.0,1.1,31.0,-0.8,25.0,-3.9,70.0,9.0,90,,29.45,,,30.19,,30.17,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-28 23:51:00,FM-15,OVC:08 26,10.0,,34.0,1.1,31.0,-0.8,25.0,-3.9,70.0,3.0,100,,29.47,1.0,-0.03,30.21,,30.19,55.0,34.0,44.0,1.5,,,,21.0,0.0,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 00:51:00,FM-15,OVC:08 28,10.0,,34.0,1.1,30.0,-0.9,24.0,-4.4,67.0,3.0,360,,29.45,,,30.19,,30.17,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 01:51:00,FM-15,FEW:02 28 OVC:08 130,10.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,6.0,360,,29.45,,,30.19,,30.17,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 02:51:00,FM-15,BKN:07 18 OVC:08 120,10.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,9.0,30,,29.43,8.0,0.04,30.17,,30.15,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 03:51:00,FM-15,OVC:08 14,10.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,10.0,20,,29.42,,,30.16,,30.14,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 04:51:00,FM-15,FEW:02 20 BKN:07 100 OVC:08 110,10.0,,33.0,0.6,30.0,-1.1,25.0,-3.9,72.0,13.0,10,,29.43,,,30.17,,30.15,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 05:51:00,FM-15,FEW:02 11 BKN:07 21 OVC:08 95,10.0,,33.0,0.6,30.0,-1.0,26.0,-3.3,75.0,10.0,20,,29.44,1.0,-0.02,30.18,,30.16,,,,,,,,,,1140,14,0.04,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 06:51:00,FM-15,OVC:08 11,10.0,,33.0,0.6,30.0,-1.0,26.0,-3.3,75.0,14.0,20,,29.46,,,30.2,,30.18,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 07:51:00,FM-15,OVC:08 10,10.0,,33.0,0.6,31.0,-0.8,27.0,-2.8,78.0,14.0,30,,29.46,,,30.2,,30.18,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 08:51:00,FM-15,OVC:08 12,10.0,,35.0,1.7,32.0,-0.1,27.0,-2.8,72.0,14.0,30,,29.47,2.0,-0.03,30.21,,30.19,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 09:51:00,FM-15,BKN:07 14 OVC:08 23,10.0,,36.0,2.2,32.0,0.3,27.0,-2.8,70.0,11.0,30,,29.48,,,30.23,,30.2,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 10:51:00,FM-15,BKN:07 14 OVC:08 23,10.0,,36.0,2.2,32.0,0.3,27.0,-2.8,70.0,14.0,30,,29.49,,,30.23,,30.21,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 11:51:00,FM-15,SCT:04 20 OVC:08 28,10.0,,37.0,2.8,33.0,0.6,27.0,-2.8,67.0,20.0,20,24.0,29.48,0.0,-0.01,30.22,,30.2,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 12:51:00,FM-15,OVC:08 26,10.0,,38.0,3.3,34.0,0.9,26.0,-3.3,62.0,16.0,30,25.0,29.46,,,30.21,,30.18,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 13:51:00,FM-15,BKN:07 25,10.0,,39.0,3.9,34.0,1.2,25.0,-3.9,57.0,17.0,40,21.0,29.45,,,30.19,,30.17,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 14:51:00,FM-15,SCT:04 25,10.0,,40.0,4.4,35.0,1.7,26.0,-3.3,58.0,17.0,20,23.0,29.45,5.0,0.03,30.19,,30.17,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 15:51:00,FM-15,FEW:02 25,10.0,,41.0,5.0,36.0,2.0,25.0,-3.9,53.0,15.0,40,,29.46,,,30.2,,30.18,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 16:51:00,FM-15,FEW:02 25,10.0,,39.0,3.9,33.0,0.7,18.0,-7.8,43.0,14.0,40,,29.48,,,30.22,,30.2,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 17:51:00,FM-15,CLR:00,10.0,,37.0,2.8,31.0,-0.4,12.0,-11.1,36.0,9.0,40,,29.5,3.0,-0.05,30.25,,30.22,,,,,,,,,,1140,14,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 18:51:00,FM-15,CLR:00,10.0,,34.0,1.1,29.0,-1.7,15.0,-9.4,46.0,5.0,40,,29.5,,,30.25,,30.22,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 19:51:00,FM-15,CLR:00,10.0,,33.0,0.6,28.0,-2.1,16.0,-8.9,49.0,3.0,20,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 20:51:00,FM-15,CLR:00,10.0,,33.0,0.6,28.0,-2.2,15.0,-9.4,47.0,3.0,20,,29.51,2.0,-0.01,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 21:51:00,FM-15,CLR:00,10.0,,30.0,-1.1,26.0,-3.3,17.0,-8.3,58.0,5.0,340,,29.52,,,30.26,,30.24,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 22:51:00,FM-15,CLR:00,10.0,,29.0,-1.7,25.0,-3.7,17.0,-8.3,61.0,0.0,0,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-29 23:51:00,FM-15,CLR:00,10.0,,29.0,-1.7,25.0,-3.8,16.0,-8.9,58.0,0.0,0,,29.51,1.0,0.0,30.26,,30.23,41.0,28.0,34.0,-8.9,,,,31.0,0.0,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 00:51:00,FM-15,CLR:00,10.0,,28.0,-2.2,25.0,-4.1,17.0,-8.3,63.0,0.0,0,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 01:51:00,FM-15,CLR:00,10.0,,28.0,-2.2,25.0,-4.1,17.0,-8.3,63.0,3.0,300,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 02:51:00,FM-15,CLR:00,10.0,,28.0,-2.2,25.0,-4.1,17.0,-8.3,63.0,0.0,0,,29.49,8.0,0.02,30.24,,30.21,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 03:51:00,FM-15,CLR:00,10.0,,26.0,-3.3,23.0,-4.8,18.0,-7.8,71.0,0.0,0,,29.49,,,30.23,,30.21,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 04:51:00,FM-15,CLR:00,10.0,,26.0,-3.3,23.0,-4.8,18.0,-7.8,71.0,0.0,0,,29.49,,,30.23,,30.21,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 05:51:00,FM-15,FEW:02 250,10.0,,27.0,-2.8,24.0,-4.4,18.0,-7.8,69.0,0.0,0,,29.5,3.0,-0.01,30.25,,30.22,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 06:51:00,FM-15,FEW:02 250,10.0,,31.0,-0.6,28.0,-2.5,21.0,-6.1,67.0,0.0,0,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 07:51:00,FM-15,FEW:02 250,10.0,,35.0,1.7,31.0,-0.5,24.0,-4.4,64.0,3.0,VRB,,29.51,,,30.25,,30.23,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 08:51:00,FM-15,FEW:02 250,10.0,,39.0,3.9,33.0,0.8,21.0,-6.1,48.0,7.0,190,,29.5,8.0,0.01,30.24,,30.22,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 09:51:00,FM-15,FEW:02 250,10.0,,44.0,6.7,38.0,3.1,19.0,-7.2,37.0,6.0,220,,29.49,,,30.23,,30.21,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 10:51:00,FM-15,FEW:02 250,10.0,,46.0,7.8,39.0,4.0,20.0,-6.7,35.0,0.0,0,,29.47,,,30.21,,30.19,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 11:51:00,FM-15,FEW:02 250,10.0,,50.0,10.0,43.0,6.1,21.0,-6.1,32.0,5.0,VRB,,29.44,8.0,0.05,30.18,,30.16,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 12:51:00,FM-15,FEW:02 250,10.0,,53.0,11.7,46.0,7.5,24.0,-4.4,32.0,13.0,200,,29.41,,,30.15,,30.13,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 13:51:00,FM-15,FEW:02 250,10.0,,55.0,12.8,47.0,8.6,24.0,-4.4,30.0,14.0,210,,29.38,,,30.12,,30.1,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 14:51:00,FM-15,FEW:02 250,10.0,,57.0,13.9,49.0,9.6,25.0,-3.9,29.0,11.0,190,,29.35,6.0,0.09,30.09,,30.07,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 15:51:00,FM-15,FEW:02 250,10.0,,57.0,13.9,49.0,9.6,26.0,-3.3,30.0,13.0,220,,29.35,,,30.09,,30.07,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 16:51:00,FM-15,SCT:04 250,10.0,,55.0,12.8,47.0,8.5,28.0,-2.2,35.0,14.0,220,,29.33,,,30.06,,30.05,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 17:51:00,FM-15,FEW:02 200 BKN:07 250,10.0,,53.0,11.7,45.0,7.5,29.0,-1.7,40.0,10.0,190,,29.32,8.0,0.04,30.06,,30.04,,,,,,,,,,1138,15,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 18:51:00,FM-15,FEW:02 200 BKN:07 250,10.0,,48.0,8.9,42.0,5.4,31.0,-0.6,52.0,9.0,170,,29.31,,,30.04,,30.03,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 19:51:00,FM-15,SCT:04 250,10.0,,47.0,8.3,41.0,5.1,32.0,0.0,56.0,8.0,190,,29.32,,,30.05,,30.04,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 20:51:00,FM-15,SCT:04 200 BKN:07 250,10.0,,44.0,6.7,39.0,3.8,31.0,-0.6,60.0,7.0,180,,29.31,6.0,0.01,30.05,,30.03,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 21:51:00,FM-15,SCT:04 200 BKN:07 250,10.0,,41.0,5.0,37.0,2.6,30.0,-1.1,65.0,8.0,160,,29.31,,,30.04,,30.03,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 22:51:00,FM-15,SCT:04 250,10.0,,45.0,7.2,39.0,4.1,30.0,-1.1,56.0,8.0,180,,29.31,,,30.04,,30.03,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-30 23:51:00,FM-15,BKN:07 250,10.0,,44.0,6.7,39.0,3.7,30.0,-1.1,58.0,8.0,180,,29.31,8.0,0.01,30.04,,30.03,57.0,25.0,41.0,-2.2,,,,24.0,0.0,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 00:51:00,FM-15,BKN:07 250,10.0,,45.0,7.2,39.0,4.1,30.0,-1.1,56.0,9.0,180,,29.3,,,30.03,,30.02,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 01:51:00,FM-15,SCT:04 150 BKN:07 250,10.0,,45.0,7.2,39.0,4.1,30.0,-1.1,56.0,9.0,190,,29.3,,,30.03,,30.02,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 02:51:00,FM-15,BKN:07 140 BKN:07 250,10.0,,47.0,8.3,41.0,4.9,30.0,-1.1,52.0,11.0,190,,29.3,5.0,0.01,30.03,,30.02,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 03:51:00,FM-15,BKN:07 110 BKN:07 250,10.0,,46.0,7.8,40.0,4.5,30.0,-1.1,54.0,8.0,190,,29.3,,,30.03,,30.02,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 04:51:00,FM-15,SCT:04 110 BKN:07 250,10.0,,43.0,6.1,38.0,3.3,30.0,-1.1,60.0,7.0,160,,29.29,,,30.02,,30.01,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 05:51:00,FM-15,BKN:07 120 BKN:07 250,10.0,,43.0,6.1,38.0,3.4,31.0,-0.6,63.0,8.0,150,,29.29,8.0,0.01,30.02,,30.01,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 06:51:00,FM-15,FEW:02 120 BKN:07 250,10.0,,46.0,7.8,40.0,4.6,31.0,-0.6,56.0,9.0,180,,29.29,,,30.02,,30.01,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 07:51:00,FM-15,FEW:02 140 BKN:07 250,10.0,,50.0,10.0,43.0,6.3,32.0,0.0,50.0,13.0,170,,29.27,,,30,,29.99,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 08:51:00,FM-15,BKN:07 250,10.0,,52.0,11.1,45.0,7.1,32.0,0.0,47.0,15.0,180,23.0,29.27,8.0,0.02,30,,29.99,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 09:51:00,FM-15,FEW:02 180 BKN:07 250,10.0,,58.0,14.4,50.0,9.9,32.0,0.0,38.0,15.0,180,,29.25,,,29.98,,29.97,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 10:51:00,FM-15,FEW:02 140 BKN:07 250,10.0,,62.0,16.7,54.0,12.3,28.0,-2.2,28.0,24.0,200,34.0,29.24,,,29.96,,29.96,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 11:51:00,FM-15,BKN:07 250,10.0,,65.0,18.3,57.0,13.9,29.0,-1.7,26.0,21.0,190,28.0,29.21,8.0,0.06,29.93,,29.93,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 12:51:00,FM-15,FEW:02 180 BKN:07 250,10.0,,67.0,19.4,59.0,15.2,29.0,-1.7,24.0,23.0,160,32.0,29.17,,,29.89,,29.89,,,,,,,,,,1137,16,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-31 13:51:00,FM-15,FEW:02 180 SCT:04 220 OVC:08 250,10.0,,67.0,19.4,59.0,15.1,30.0,-1.1,25.0,26.0,170,32.0,29.13,,,29.85,,29.85,,,,,,,,,,1137,16,,,,,,,,,,
